Strain_id	name	contigs	genome_length	cds	kingdom	phylum	class	order	family	genus	species	genome_status
1247726.3	Advenella mimigardefordensis DPN7	2	4764126	4564	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella mimigardefordensis	Complete
1287735.6	Achromobacter insuavis strain 7393	147	6891425	6396	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter insuavis	WGS
1287738.3	Achromobacter dolens strain 4530	90	6322265	5889	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter dolens	WGS
1331258.9	Bordetella pseudohinzii strain HI4681	2	4558891	4258	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pseudohinzii	Complete
134375.12	Achromobacter sp. strain ATCC31444	32	6720738	6073	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp.	WGS
1348472.3	Pusillimonas caeni strain KCTC 42353	23	4436390	4315	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas caeni	WGS
1386079.3	Alcaligenes sp. EGD-AK7	5	2781137	2600	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes sp. EGD-AK7	WGS
1389922.3	Achromobacter mucicolens strain KCJK8006	119	5856345	5525	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter mucicolens	WGS
1389932.3	Achromobacter pulmonis strain ANB-1	100	6943547	6966	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter pulmonis	WGS
1395607.4	Bordetella genomosp. 1 strain AU9795	7	5352560	4989	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 1	WGS
1395608.4	Bordetella genomosp. 5 strain AU14646	13	5206962	4756	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 5	WGS
1397275.3	Alcaligenes sp. DH1f	148	7138953	6442	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. DH1f	WGS
1414851.3	Pelistega sp. HM-7	147	2504912	2662	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega indica	WGS
1416803.4	Bordetella genomosp. 9 strain AU14267	1	4497105	4222	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 9	Complete
1416804.3	Bordetella genomosp. 10 strain AU16122	5	7153977	6392	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 10	WGS
1416805.3	Bordetella genomosp. 7 strain AU18089	8	4130889	3953	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 7	WGS
1416806.3	Bordetella genomosp. 8 strain AU19157	1	6167536	5580	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 8	Complete
1416808.3	Bordetella genomosp. 11 strain AU8856	4	6508711	6010	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 11	WGS
1416886.3	Achromobacter sp. HZ01	12	5532918	5213	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HZ01	WGS
1424334.3	Advenella kashmirensis W13003	15	4845990	4607	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella kashmirensis	WGS
1437824.5	Castellaniella defragrans 65Phen	1	3952818	3616	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella defragrans	Complete
1532557.3	Achromobacter sp. RTa	48	6476495	5977	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. RTa	WGS
1548123.6	Pusillimonas sp. T2	54	3315400	3229	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. T2	WGS
1581105.3	Achromobacter sp. HMSC15D03	356	6633798	6425	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HMSC15D03	WGS
1631616.4	Achromobacter sp. AR476-2	57	6515216	6156	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. AR476-2	WGS
1660091.3	Bordetella sp. SCN 67-23	187	6725326	6557	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. SCN 67-23	WGS
1660092.3	Bordetella sp. SCN 68-11	486	4799183	5023	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. SCN 68-11	WGS
1688405.3	Achromobacter sp. DMS1	356	4941236	5496	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. DMS1	WGS
1697043.4	Bordetella sp. H567	1	5532470	5072	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. H567	Complete
1720297.3	Pelistega sp. MC2	8	2545543	2415	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	Pelistega sp. MC2	WGS
1736480.3	Achromobacter sp. Root170	21	5811388	5429	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root170	WGS
1736564.3	Achromobacter sp. Root565	11	6065509	5609	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root565	WGS
1736602.3	Achromobacter sp. Root83	28	6212786	5804	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. Root83	WGS
1739276.3	Achromobacter sp. HMSC070F04	98	6741417	6392	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HMSC070F04	WGS
1739443.3	Achromobacter sp. HMSC056C09	80	6433428	6075	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HMSC056C09	WGS
1739526.3	Achromobacter sp. HMSC057D05	92	6481690	6176	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HMSC057D05	WGS
1746199.3	Bordetella sp. N	1	6989698	6135	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. N	Complete
1758194.3	Achromobacter sp. AONIH1	1	6648943	6265	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. AONIH1	Complete
1827284.3	Achromobacter sp. MYb9	59	6682547	6224	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. MYb9	WGS
1848159.3	Achromobacter sp. KCJK1724	119	6659469	6301	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. KCJK1724	WGS
1881016.3	Achromobacter sp. MFA1 R4 strain MFA1 R4	1	6227325	5776	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. MFA1 R4	Complete
1888893.3	Parvibium lacunae strain KMB9	18	2634037	2542	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Parvibium	Parvibium lacunae	WGS
1945909.3	Achromobacter sp. UBA1170	18	6309289	5944	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA1170	WGS
1945910.3	Achromobacter sp. UBA1582	447	6229808	6362	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA1582	WGS
1945911.3	Achromobacter sp. UBA2119	23	6183636	5865	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA2119	WGS
1945912.3	Achromobacter sp. UBA4530	51	6168110	5738	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA4530	WGS
1945913.3	Achromobacter sp. UBA5777	325	5948297	5811	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA5777	WGS
1945914.3	Achromobacter sp. UBA5986	477	4864350	5058	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. UBA5986	WGS
1946233.3	Castellaniella sp. UBA6218	138	2765089	2830	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella sp. UBA6218	WGS
1947362.3	Pusillimonas sp. UBA1905	30	3244897	3207	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA1905	WGS
1947363.3	Pusillimonas sp. UBA1915	23	3312148	3199	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA1915	WGS
1947364.3	Pusillimonas sp. UBA2505	95	3155995	3327	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA2505	WGS
1947365.3	Pusillimonas sp. UBA2666	31	3186728	3143	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA2666	WGS
1947366.3	Pusillimonas sp. UBA2680	30	3239391	3172	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA2680	WGS
1947367.3	Pusillimonas sp. UBA3600	122	3385274	3707	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA3600	WGS
1947368.3	Pusillimonas sp. UBA3615	17	3026563	2917	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA3615	WGS
1947369.3	Pusillimonas sp. UBA3987	21	3269479	3160	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA3987	WGS
1947370.3	Pusillimonas sp. UBA4517	64	3067601	3233	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA4517	WGS
1947371.3	Pusillimonas sp. UBA5062	190	3102554	3407	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA5062	WGS
1947372.3	Pusillimonas sp. UBA6240	177	3889997	4022	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. UBA6240	WGS
1951377.3	Alcaligenaceae bacterium UBA6179	210	2161144	2398	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		Alcaligenaceae bacterium UBA6179	WGS
1951378.3	Alcaligenaceae bacterium UBA971	324	2792326	3104	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		Alcaligenaceae bacterium UBA971	WGS
1977852.3	Bordetella sp. J329	1	3925525	3727	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. J329	Complete
1979962.3	Pusillimonas sp. strain EAC49	69	3923695	3923	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp.	WGS
1982755.3	Advenella sp. S44	17	4305312	4405	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella sp. S44	WGS
1983456.3	Bordetella genomosp. 2 strain AU8256	9	5020448	4814	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 2	WGS
2008675.3	Pigmentiphaga sp. NML080357 strain NML080357	59	5734860	5593	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga sp. NML080357	WGS
2008676.3	Pigmentiphaga sp. NML030171 strain NML030171	57	5862145	5686	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pigmentiphaga	Pigmentiphaga sp. NML030171	WGS
2015170.3	Achromobacter sp. HZ34 strain HZ34	21	7049357	6268	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HZ34	WGS
2015171.3	Achromobacter sp. HZ28 strain HZ28	24	7047938	6264	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. HZ28	WGS
2021368.4	Alcaligenaceae bacterium strain Baikal-G1	50	3379891	3364	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		Alcaligenaceae bacterium	WGS
2023230.3	Pusillimonas sp. NJUB218	29	3290567	3225	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. NJUB218	WGS
2026239.3	Pusillimonas sp. 17-4A	26	3252977	3142	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. 17-4A	WGS
2026684.3	Pusillimonas sp. L52-1-41	40	3414730	3352	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. L52-1-41	WGS
2163011.3	Bordetella sp. HZ20	1	4227194	4488	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. HZ20	Complete
217203.12	Achromobacter spanius strain 6	57	6571324	6137	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter spanius	WGS
217204.5	Achromobacter insolitus strain LMG 6003	29	6444435	6014	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter insolitus	WGS
2175229.3	Bordetella sp. 3d-2-2	17	3552643	3343	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella sp. 3d-2-2	WGS
2183983.3	Pusillimonas sp. EA3	23	3136072	3002	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Pusillimonas	Pusillimonas sp. EA3	WGS
2202897.3	Achromobacter sp. RW408	49	6532250	6159	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. RW408	WGS
222.8	Achromobacter undefined 7393	147	6891463	6193	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter		WGS
2282475.3	Achromobacter sp. B7	1	6236552	5697	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. B7	Complete
2292262.3	Achromobacter sp. K91	90	6783797	6450	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter sp. K91	WGS
232846.8	Alcaligenes faecalis subsp. phenolicus strain MB207	9	4156217	3850	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis subsp. phenolicus	WGS
257313.5	Bordetella pertussis Tohama I	1	4086189	4170	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis	Complete
266123.3	Castellaniella caeni strain CD04	94	3414267	3297	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella caeni	WGS
288768.6	Bordetella ansorpii strain H050680373	10	6205182	5738	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella ansorpii	WGS
29575.22	Taylorella equigenitalis strain 15-1587	1	1739054	1621	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella	Taylorella equigenitalis	Complete
32001.3	Alcaligenes faecalis subsp. faecalis strain NCTC10388	8	4245241	3895	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis subsp. faecalis	WGS
32002.15	Achromobacter denitrificans strain MT3	193	6691443	6474	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter denitrificans	WGS
323284.4	Alcaligenes aquatilis strain BU33N	1	3838399	3588	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes aquatilis	WGS
35814.12	Bordetella holmesii strain H903	1	3694378	3738	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella holmesii	Complete
360910.4	Bordetella avium 197N	1	3732255	3467	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella avium	Complete
463014.3	Bordetella flabilis strain AU10664	2	5954318	5476	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella flabilis	Complete
463024.3	Bordetella genomosp. 6 strain AU22978	1	5163295	4883	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 6	Complete
463025.3	Bordetella bronchialis strain AU3182	1	5878756	5289	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchialis	Complete
463035.3	Bordetella genomosp. 12 strain AU6712	3	4507212	4224	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 12	WGS
463040.3	Bordetella genomosp. 13 strain AU7206	1	5380929	4937	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 13	Complete
463044.3	Bordetella genomosp. 4 strain AU9919	23	5526746	5209	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 4	WGS
470868.3	Achromobacter marplatensis strain B2	61	6885213	6469	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter marplatensis	WGS
477184.5	Achromobacter arsenitoxydans SY8	105	6156664	5646	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter arsenitoxydans	WGS
511.43	Alcaligenes faecalis strain GZAF3	31	4349624	4095	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis	WGS
518.54	Bordetella bronchiseptica strain D973	1	5200288	4927	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	Complete
519.16	Bordetella parapertussis strain KACC 11942	61	4727047	4663	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella parapertussis	WGS
643674.5	Paenalcaligenes hominis strain 15S00501	1	2688496	3107	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	Paenalcaligenes hominis	Complete
645616.3	Eoetvoesia caeni strain DSM 25520	50	4752396	4742	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Eoetvoesia	Eoetvoesia caeni	WGS
658167.4	Candidimonas bauzanensis strain CGMCC 1.10190	41	5641410	5422	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Candidimonas	Candidimonas bauzanensis	WGS
683354.3	Candidimonas nitroreducens strain SC-089	34	5606995	5452	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Candidimonas	Candidimonas nitroreducens	WGS
72557.39	Achromobacter ruhlandii strain Ar319	67	6591321	6218	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter ruhlandii	WGS
742159.3	Achromobacter piechaudii ATCC 43553	26	6154438	5547	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter piechaudii	WGS
764842.44	Derxia lacustris strain HL-12	58	5470456	4818	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Derxia	Derxia lacustris	WGS
84590.3	Taylorella asinigenitalis T07-521	36	1620520	1538	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Taylorella	Taylorella asinigenitalis	WGS
85698.51	Achromobacter xylosoxidans strain ADAF13	120	5837249	5476	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	WGS
90244.3	Oligella ureolytica strain NCTC11997	2	2838494	2793	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Oligella ureolytica	WGS
90245.6	Oligella urethralis strain NCTC11999	6	2732245	2644	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Oligella urethralis	WGS
935860.3	Bordetella petrii J49	67	4204974	3987	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella petrii	WGS
1094342.5	Alcanivorax xenomutans strain JC109	47	4350020	3980	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax xenomutans	WGS
1113728.4	Alcanivorax sp. NBRC 101098	1	3095417	2927	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. NBRC 101098	Complete
1113895.3	Alcanivorax sp. NBRC 102024	30	3732092	3456	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. NBRC 102024	WGS
1113897.3	Alcanivorax sp. NBRC 102028	31	3128742	2970	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. NBRC 102028	WGS
1177154.3	Alcanivorax sp. 19-m-6	35	4132804	3772	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax nanhaiticus	WGS
1177157.3	Alcanivorax sp. MD8A	82	3749995	3490	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. MD8A	WGS
1177179.3	Alcanivorax hongdengensis A-11-3	93	3664876	3360	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax hongdengensis	WGS
1177181.3	Alcanivorax jadensis T9	30	3629371	3238	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax jadensis	WGS
1380387.3	Alcanivorax sp. 43B_GOM-46m	51	4740628	4326	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. 43B_GOM-46m	WGS
1397526.3	Alcanivorax sp. PN-3	104	4697326	4288	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. PN-3	WGS
1397527.3	Alcanivorax sp. P2S70	76	3636972	3320	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	Alcanivorax sp. P2S70	WGS
