family	number of analyses	relative abundance (mean)	relative abundance (median)	relative abundance (75th percentile)	relative abundance (90th percentile)	relative abundance (min)	relative abundance (max)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (n)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (mean)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (median)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (75th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (90th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (min)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (max)
super kingdom.Bacteria;kingdom.NA.Planctomycetes;phylum.Planctomycetes;class.Planctomycetia;order.Planctomycetales;family.NA.Planctomycetales_bacterium_Ellin6207	96	0.00028996940512452323	0.00020075041315626192	0.0003138992202050529	0.0006073004208089771	0.0001007703896287115	0.0012355880848384684	4560	0.1261235767872807	0.12181867500000002	0.17208305000000002	0.22034370000000003	0.004484350000000026	0.3624251
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Bacilli;order.Bacillales;family.Pasteuriaceae	95	0.00034988724160282505	0.00015125275090940716	0.00025263317176111146	0.0005490233892328124	0.00010115058793779238	0.004494593545198903	4465	0.423989424300112	0.4596616	0.53536845	0.5985415599999999	0.004484350000000026	0.8424135500000001
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_SF289;family.NA.alpha_proteobacterium_SF289	95	0.00014095579403149608	0.00013724523852598613	0.00016127939601218332	0.00017973551495778097	0.00010063061854286865	0.00024816676806814177	4465	0.10243078605823068	0.06872080000000003	0.11340584999999997	0.25793270999999995	0.009669299999999992	0.37652915
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.Chroococcales;order.Chroococcales;family.Aphanothecaceae	95	0.03987058411833484	0.0011474707256715468	0.08183524691812215	0.1364765829666509	0.00010080518138632326	0.24280311195594662	4465	0.3778399427323628	0.4461124	0.51219485	0.5607027	0.019617249999999975	0.7954673
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_heteroC45_4W;phylum.NA.bacterium_enrichment_culture_clone_heteroC45_4W;class.NA.bacterium_enrichment_culture_clone_heteroC45_4W;order.NA.bacterium_enrichment_culture_clone_heteroC45_4W;family.NA.bacterium_enrichment_culture_clone_heteroC45_4W	94	0.0009003802233309285	0.0006660544389606258	0.0013555629637746816	0.0018317063198946095	0.00010999517713454102	0.0032872589013426276	4371	0.21240106543125142	0.15370050000000002	0.34280402499999996	0.39762585	0.011664300000000016	0.57110525
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Micrococcales;family.Promicromonosporaceae	93	0.0003700988299205447	0.0002042587958943982	0.0003278330237132554	0.0005965392141935134	0.00010144731502772894	0.008195542774982027	4278	0.385430253798504	0.41375047499999995	0.48832800000000004	0.53558307	0.001620200000000016	0.8027718500000001
super kingdom.Bacteria;kingdom.NA.Thermotogae;phylum.Thermotogae;class.Thermotogae;order.Thermotogales;family.Fervidobacteriaceae	92	0.010973262134780058	0.001535767234377596	0.005536481014099095	0.013065388183892248	0.00010002715022649004	0.17412286881781033	4186	0.32257964951027235	0.35883265	0.4621048	0.525363225	0.013534250000000025	0.77306535
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.NA.gamma_proteobacterium_DG1301;family.NA.gamma_proteobacterium_DG1301	90	0.0019067402437674935	0.0007956987923823306	0.0022582564191012955	0.006287650640838204	0.00010379574691631309	0.009424882415966005	4005	0.14092901002496877	0.07038305	0.24424875000000001	0.3919462	0.007106849999999998	0.5860856
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.NA.Candidatus_Symbiothrix	89	0.00020410111815514953	0.00015747535510692576	0.00022848438690022848	0.00034632000431868663	0.00010054630157187385	0.0007775062676525658	3916	0.3221687233146067	0.33222182499999997	0.4338181125	0.518685125	0.014234750000000018	0.7621614
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_SCGC_AB-629-F11;family.NA.alpha_proteobacterium_SCGC_AB-629-F11	89	0.0002217189176013382	0.0001603017444601603	0.00025111887409457693	0.00044231195475719407	0.0001011669909961378	0.0006999459132703383	3916	0.16847139216036772	0.16835945	0.2095448125	0.24304942499999999	0.027148149999999982	0.38552995
super kingdom.Bacteria;kingdom.NA.bacterium_ML2-86;phylum.NA.bacterium_ML2-86;class.NA.bacterium_ML2-86;order.NA.bacterium_ML2-86;family.NA.bacterium_ML2-86	89	0.001352921704998156	0.0002867093612115432	0.0006858240175570948	0.002992770488794089	0.00010110428345147556	0.02860212165972875	3916	0.19055378548263532	0.17429894999999998	0.26993428750000004	0.3339692	0.0034242999999999912	0.59560505
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.Desulfobacterales;family.NA.Desulfobacterales_bacterium_S7086C20	88	0.00039806304256041216	0.0002764477247555237	0.000557676878033889	0.0008735529268531849	0.00010329689248515107	0.0015610393617890236	3828	0.21202486225182862	0.20841105	0.280825525	0.38100060500000005	0.003015900000000016	0.5038311
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.Nevskiales;family.Algiphilaceae	87	0.0013875845560088935	0.0003831017309232752	0.0012193560631058313	0.004404284515751938	0.00010000363649587258	0.02049273646340908	3741	0.28159187706495586	0.2897024	0.35738095000000003	0.42086325	0.014928400000000008	0.73527515
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_Anammox_49;phylum.NA.bacterium_enrichment_culture_clone_Anammox_49;class.NA.bacterium_enrichment_culture_clone_Anammox_49;order.NA.bacterium_enrichment_culture_clone_Anammox_49;family.NA.bacterium_enrichment_culture_clone_Anammox_49	86	0.00043587199852183894	0.0002894784660563049	0.0005293424111205699	0.0009221153182875413	0.000102414419950329	0.001667686128775376	3655	0.25472847794801645	0.24260664999999998	0.350411075	0.40750098999999995	0.02207365	0.6375974
super kingdom.Bacteria;kingdom.NA.Chloroflexi;phylum.Chloroflexi;class.NA.Chloroflexi_bacterium_RBG_16_58_14;order.NA.Chloroflexi_bacterium_RBG_16_58_14;family.NA.Chloroflexi_bacterium_RBG_16_58_14	86	0.0010962023683344544	0.00020547929365754525	0.00041845943235628986	0.0007720708959539402	0.00010235181731337853	0.06502067477677234	3655	0.21568532898768808	0.20977020000000002	0.264478625	0.32897418999999994	0.008466750000000023	0.55884405
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_7(2013);phylum.NA.bacterium_enrichment_culture_clone_7(2013);class.NA.bacterium_enrichment_culture_clone_7(2013);order.NA.bacterium_enrichment_culture_clone_7(2013);family.NA.bacterium_enrichment_culture_clone_7(2013)	85	0.0004920315801000336	0.00019540206966681952	0.0004899673355109659	0.0014471725210280437	0.00010193506736209034	0.002516469249386911	3570	0.19889420837535016	0.209060325	0.262762225	0.29668986999999997	0.014025699999999974	0.42193464999999997
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Clostridia;order.Clostridiales;family.NA.Clostridiales_bacterium_feline_oral_taxon_148	85	0.0018665531482408234	0.0006024837083487028	0.001890923566878981	0.005323941751610795	0.00010573783237443633	0.02177880650224812	3570	0.11760050609243698	0.11051340000000001	0.14214512499999998	0.17796102	0.01006665000000001	0.4635648
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Burkholderiales;family.NA.Thiomonas	84	0.0012583631168118616	0.00022937123150437806	0.0007118932939165274	0.0022999056206823307	0.00010143633855392355	0.026495211305337888	3486	0.43704083859724613	0.44237855000000004	0.5468418749999999	0.6239060249999999	0.0001387500000000208	0.82543535
super kingdom.Bacteria;kingdom.NA.saltmarsh_clone_LCP-89;phylum.NA.saltmarsh_clone_LCP-89;class.NA.saltmarsh_clone_LCP-89;order.NA.saltmarsh_clone_LCP-89;family.NA.saltmarsh_clone_LCP-89	84	0.00021823656130482157	0.00013857327401163534	0.0002311164269820128	0.00042197557250302356	0.00010089799212995662	0.001197750417996656	3486	0.21105992611876076	0.21698447499999998	0.2689474	0.31269775	0.020177149999999977	0.4687037
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.NA.Acidobacteria_bacterium_JGI_0001001-H03;order.NA.Acidobacteria_bacterium_JGI_0001001-H03;family.NA.Acidobacteria_bacterium_JGI_0001001-H03	83	0.0002001578736655243	0.00014325670236714646	0.00020211435987319655	0.0003231482374691197	0.00010095741279803469	0.001729596170179909	3403	0.1965373816485454	0.18703530000000002	0.26087699999999997	0.330608	0.0005940500000000126	0.61228605
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.NA.Candidatus_Armantifilum	83	0.00020820338652126542	0.00016330196574741268	0.00022990430707407034	0.00031047981034255186	0.0001006614897900489	0.0011880294156083305	3403	0.3322150316779312	0.3872252	0.49277519999999997	0.5318790600000001	0.007794299999999976	0.67071485
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Deltaproteobacteria;order.NA.Deltaproteobacteria_bacterium_RBG_13_43_22;family.NA.Deltaproteobacteria_bacterium_RBG_13_43_22	83	0.0002448104888990249	0.00016418863449785642	0.00026877562403494624	0.0004044813124118345	0.00010064412238325282	0.0018729459437173855	3403	0.2378245862180429	0.23612450000000001	0.29659995	0.3569624600000001	0.006970250000000011	0.6261502
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_R-36501;family.NA.alpha_proteobacterium_R-36501	83	0.0018080714735808573	0.00025290844714213456	0.000474042894356957	0.0026453975195147436	0.00010076074361428788	0.0439668929701658	3403	0.23566070339406406	0.23495195000000002	0.299938075	0.3774031700000001	0.009712800000000021	0.5418049
super kingdom.Bacteria;kingdom.NA.Chloroflexi;phylum.Chloroflexi;class.Dehalococcoidia;order.NA.Dehalococcoidia_bacterium_SCGC_AB-539-J10;family.NA.Dehalococcoidia_bacterium_SCGC_AB-539-J10	83	0.00041644518184717034	0.0002251564032872835	0.0004882385777982087	0.0007996523948993454	0.00010003668011604255	0.004478543866820593	3403	0.3543932306053482	0.3923762	0.457649875	0.51841983	0.02734765	0.7393696
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.NA.actinobacterium_YJF1-30;family.NA.actinobacterium_YJF1-30	82	0.00023989315776400453	0.0001536259479931987	0.0002318107351629396	0.000525290388019715	0.00010021865889212829	0.0011468007331333259	3321	0.2255567758807588	0.21784910000000002	0.29747255	0.3691351	0.009507299999999996	0.5182411
super kingdom.Bacteria;kingdom.NA.bacterium_endosymbiont_of_Onthophagus_Taurus;phylum.NA.bacterium_endosymbiont_of_Onthophagus_Taurus;class.NA.bacterium_endosymbiont_of_Onthophagus_Taurus;order.NA.bacterium_endosymbiont_of_Onthophagus_Taurus;family.NA.bacterium_endosymbiont_of_Onthophagus_Taurus	82	0.0010373150629184864	0.0003127518421772084	0.0008346385593713881	0.002431793471500161	0.00010119511429988161	0.011821055656672096	3321	0.33745110642878656	0.3443135	0.4219132	0.52198	0.0041532000000000235	0.70152805
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.NA.beta_proteobacterium_WF17;family.NA.beta_proteobacterium_WF17	82	0.00026063236326877314	0.00023158051767690802	0.00032695598692746095	0.00047229266167732244	0.00010104721660848797	0.0006588202659058035	3321	0.04773579611562783	0.04445074999999998	0.058579749999999986	0.0736076	0.012145149999999993	0.12301990000000002
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.Nostocales;order.Nostocales;family.Rivulariaceae	81	0.0011983608919114434	0.0002989451506825914	0.0008116310254781565	0.003382983265728409	0.00010412252907838546	0.018048839826049934	3240	0.3386518696450618	0.33639665	0.4220060375	0.48940474	0.03273114999999999	0.7440142
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.Synechococcales;order.Synechococcales;family.Coelosphaeriaceae	81	0.00626581743766521	0.0007366528492233931	0.004527924161686342	0.014432094134370497	0.00010275145564562165	0.10553760282021152	3240	0.2866330263580247	0.323868775	0.39336187499999997	0.43540717500000004	0.010703399999999974	0.5620169
super kingdom.Bacteria;kingdom.NA.bacterium_RA2107;phylum.NA.bacterium_RA2107;class.NA.bacterium_RA2107;order.NA.bacterium_RA2107;family.NA.bacterium_RA2107	80	0.00039085858297509756	0.0002534176289835353	0.0003944423200991809	0.0009446214587721394	0.00010046664110936323	0.0015902432646508382	3160	0.17835377430379745	0.1707613	0.21276497499999997	0.2593360149999999	0.011053949999999979	0.38821890000000003
super kingdom.Archaea;kingdom.NA.Candidatus_Bathyarchaeota;phylum.Candidatus_Bathyarchaeota;class.NA.miscellaneous_Crenarchaeota_group_archaeon_SMTZ-80;order.NA.miscellaneous_Crenarchaeota_group_archaeon_SMTZ-80;family.NA.miscellaneous_Crenarchaeota_group_archaeon_SMTZ-80	80	0.0003901841534822594	0.0003004867930686439	0.000487762351406264	0.0007973653993073411	0.00010592160624231333	0.0016334827667568107	3160	0.3247332661708861	0.331032	0.45608829999999995	0.5162224200000001	0.013939050000000008	0.8034757
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.NA.beta_proteobacterium_pACH94;family.NA.beta_proteobacterium_pACH94	80	0.0005324760848791335	0.00030969812153769827	0.0005347791033674422	0.0006668893577143953	0.00010160742953524761	0.013689181302063988	3160	0.24099052629746837	0.28754250000000003	0.37452743750000006	0.41746255499999996	0.0030045499999999947	0.60299325
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Tissierellia;order.Tissierellales;family.NA.Sporanaerobacter	80	0.011331708203642479	0.0005455033354164102	0.014556007801520143	0.04383574819184676	0.00010555681218427203	0.06936574552609621	3160	0.2830304316613924	0.270384925	0.3449945875	0.43036167	0.009702099999999991	0.7164455000000001
super kingdom.Bacteria;kingdom.NA.bacterium_3-7_YC-ZSS-LKJ-1723;phylum.NA.bacterium_3-7_YC-ZSS-LKJ-1723;class.NA.bacterium_3-7_YC-ZSS-LKJ-1723;order.NA.bacterium_3-7_YC-ZSS-LKJ-1723;family.NA.bacterium_3-7_YC-ZSS-LKJ-1723	79	0.00014793577637996832	0.00013802304984932484	0.00016302958774347395	0.00020639046086697697	0.00010028627172109476	0.00033313768104446594	3081	0.09531787981174944	0.08016065	0.10850015000000002	0.146891	0.008196700000000001	0.42210755
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_AOM-SR-B13;phylum.NA.bacterium_enrichment_culture_clone_AOM-SR-B13;class.NA.bacterium_enrichment_culture_clone_AOM-SR-B13;order.NA.bacterium_enrichment_culture_clone_AOM-SR-B13;family.NA.bacterium_enrichment_culture_clone_AOM-SR-B13	79	0.0002987550752903693	0.000208538396089488	0.00040567266008541215	0.0006265954721516775	0.00010019617356086654	0.001117443289753045	3081	0.20523598416098668	0.20114759999999998	0.2705328	0.32934925000000004	0.012723150000000016	0.5129278
super kingdom.Bacteria;kingdom.NA.Verrucomicrobia;phylum.Verrucomicrobia;class.Verrucomicrobiae;order.Verrucomicrobiales;family.Verrucomicrobia_subdivision_6	79	0.0004219340992720075	0.00024645717806531114	0.0004373185099118269	0.0008488460886815097	0.00010270103728047654	0.0031889549607008196	3081	0.21854385319701397	0.21307530000000002	0.27701545	0.33888315	0.004415800000000025	0.4956309
super kingdom.Bacteria;kingdom.NA.Cyanobacteria;phylum.Cyanobacteria;class.NA.Synechococcales;order.Synechococcales;family.Chamaesiphonaceae	78	0.0006493834630611156	0.0002639671135983716	0.0005518324248554966	0.0016331590991353864	0.00010510964249582846	0.005413131405285406	3003	0.2438083901098901	0.24338015000000002	0.30941185000000004	0.36538578	0.006397299999999995	0.5758676
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.NA.Thiohalobacter;family.NA.Thiohalobacter	77	0.0006759730955734657	0.00031730625653277587	0.0009180668629828512	0.0013033595872525383	0.00010113984606515429	0.010095256800549936	2926	0.26402553304853044	0.2611551	0.3335767875	0.411630925	0.005122200000000021	0.63145065
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Cytophagia;order.Cytophagales;family.Catalimonadaceae	77	0.0007071274417452919	0.0002682843217623299	0.0005889485536116404	0.001661634094761132	0.00010053366621147257	0.009036633538356091	2926	0.33617121196172245	0.347876125	0.41109505	0.461658525	0.015343700000000016	0.6787787000000001
super kingdom.Bacteria;kingdom.NA.bacterium_SM23_31;phylum.NA.bacterium_SM23_31;class.NA.bacterium_SM23_31;order.NA.bacterium_SM23_31;family.NA.bacterium_SM23_31	77	0.00021556816541207018	0.00016849515108398547	0.00026567834322985164	0.00035994020419021714	0.00010092175200161475	0.0008615196390793465	2926	0.36595115847573484	0.404406125	0.47248456250000004	0.532188	0.017003900000000016	0.6612229000000001
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Burkholderiales;family.NA.Burkholderiales_bacterium_Beta_02	76	0.0008444653702280404	0.0004177628920793391	0.0008702846579870122	0.0019166516658061553	0.00010547855620952261	0.00847331778435843	2850	0.3909084338245615	0.40800947499999995	0.49572266249999997	0.639864725	8.110000000000062e-05	0.8812933000000001
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ26;phylum.NA.bacterium_YC-ZSS-LKJ26;class.NA.bacterium_YC-ZSS-LKJ26;order.NA.bacterium_YC-ZSS-LKJ26;family.NA.bacterium_YC-ZSS-LKJ26	76	0.00025650545044107514	0.00021023298604530257	0.0002967253782640277	0.0004935576360682145	0.00010228609420549276	0.0008668894550507892	2850	0.171324658877193	0.174690925	0.2229789875	0.25876103	0.012738250000000007	0.3860635
super kingdom.Bacteria;kingdom.NA.iron-reducing_bacterium_enrichment_culture_clone_HN105;phylum.NA.iron-reducing_bacterium_enrichment_culture_clone_HN105;class.NA.iron-reducing_bacterium_enrichment_culture_clone_HN105;order.NA.iron-reducing_bacterium_enrichment_culture_clone_HN105;family.NA.iron-reducing_bacterium_enrichment_culture_clone_HN105	76	0.00022619686566454516	0.0001774246144564877	0.0002695409358322492	0.000388311458253503	0.00010138303354933553	0.00108199865236096	2850	0.21038722219298242	0.216114525	0.26358739999999997	0.32975349500000006	0.006371049999999989	0.542114
